concurrency,timestamp,latency_s,success
0,1789567663.0733478,0.0018069744110107422,True
0,1789567663.1078882,0.0008344650268554688,True
0,1789567663.1387165,0.0012123584747314453,True
0,1789567663.1706207,0.0006103515625,True
0,1789567663.205712,0.0006663799285888672,True
0,1789567663.2063785,0.0,True
0,1789567663.2265618,0.0,True
0,1789567663.2557716,0.0014529228210449219,True
0,1789567663.288265,0.001325845718383789,True
0,1789567663.3225303,0.0006301403045654297,True
0,1789567663.3538508,0.0007040500640869141,True
0,1789567663.3889802,0.0018541812896728516,True
0,1789567663.420613,0.0015194416046142578,True
0,1789567663.4561806,0.0010852813720703125,True
0,1789567663.492459,0.0016644001007080078,True
0,1789567663.5203469,0.0014481544494628906,True
0,1789567663.5543828,0.0014536380767822266,True
0,1789567663.5768383,0.0,True
0,1789567663.6055605,0.0008356571197509766,True
0,1789567663.6264524,0.0,True
0,1789567663.6583788,0.0009214878082275391,True
0,1789567663.6597993,0.0005104541778564453,True
0,1789567663.6898577,0.0,True
0,1789567663.7106574,0.0,True
0,1789567663.7414691,0.0014166831970214844,True
0,1789567663.7754922,0.0010106563568115234,True
0,1789567663.8058443,0.0005242824554443359,True
0,1789567663.8390203,0.0005304813385009766,True
0,1789567663.8741474,0.002234220504760742,True
0,1789567663.9058936,0.0005426406860351562,True
0,1789567663.9400768,0.0006892681121826172,True
0,1789567663.940766,0.0008900165557861328,True
0,1789567663.9708703,0.0015201568603515625,True
0,1789567663.9723904,0.0010154247283935547,True
0,1789567664.0041044,0.0007450580596923828,True
0,1789567664.0398788,0.0011043548583984375,True
0,1789567664.0740733,0.0010344982147216797,True
0,1789567664.1063015,0.0008842945098876953,True
0,1789567664.1379604,0.001352548599243164,True
0,1789567664.1707673,0.001329660415649414,True
0,1789567664.1924007,0.0008699893951416016,True
0,1789567664.224332,0.0010352134704589844,True
0,1789567664.2558122,0.0007512569427490234,True
0,1789567664.2779143,0.0003719329833984375,True
0,1789567664.3060765,0.0005118846893310547,True
0,1789567664.3382936,0.0009720325469970703,True
0,1789567664.3708205,0.0012366771697998047,True
0,1789567664.405142,0.0010280609130859375,True
0,1789567664.4394913,0.0006530284881591797,True
0,1789567664.4726925,0.0,True
0,1789567664.5054655,0.0005977153778076172,True
0,1789567664.542807,0.0006818771362304688,True
0,1789567664.5703177,0.0016314983367919922,True
0,1789567664.5922058,0.0005123615264892578,True
0,1789567664.6245155,0.0012047290802001953,True
0,1789567664.6574488,0.0009996891021728516,True
0,1789567664.6914194,0.0014522075653076172,True
0,1789567664.7226214,0.0,True
0,1789567664.7429276,0.0006697177886962891,True
0,1789567664.7708237,0.0012331008911132812,True
0,1789567664.8059382,0.0007147789001464844,True
0,1789567664.8292253,0.0012097358703613281,True
0,1789567664.854753,0.0005769729614257812,True
0,1789567664.888782,0.0012001991271972656,True
0,1789567664.920345,0.0006937980651855469,True
0,1789567664.9542787,0.0005412101745605469,True
0,1789567664.985741,0.0005450248718261719,True
0,1789567665.0077493,0.0005857944488525391,True
0,1789567665.0380695,0.0005626678466796875,True
0,1789567665.0704002,0.0009398460388183594,True
0,1789567665.1059985,0.0006558895111083984,True
0,1789567665.1382837,0.0013413429260253906,True
0,1789567665.1690392,0.0016906261444091797,True
0,1789567665.2037199,0.000614166259765625,True
0,1789567665.22806,0.0,True
0,1789567665.2546759,0.0006089210510253906,True
0,1789567665.287044,0.0009038448333740234,True
0,1789567665.32274,0.0015473365783691406,True
0,1789567665.3535607,0.0006456375122070312,True
0,1789567665.3879004,0.0005679130554199219,True
0,1789567665.4091113,0.0011341571807861328,True
0,1789567665.439683,0.0010840892791748047,True
0,1789567665.440767,0.0010578632354736328,True
0,1789567665.4733562,0.0007348060607910156,True
0,1789567665.50534,0.0005741119384765625,True
0,1789567665.5379083,0.0006854534149169922,True
0,1789567665.5602608,0.0006318092346191406,True
0,1789567665.5914059,0.0015323162078857422,True
0,1789567665.6242359,0.0012755393981933594,True
0,1789567665.657221,0.00043845176696777344,True
0,1789567665.687979,0.0015490055084228516,True
0,1789567665.7240827,0.000579833984375,True
0,1789567665.7559524,0.0007872581481933594,True
0,1789567665.7931175,0.0006287097930908203,True
0,1789567665.8212574,0.0012357234954833984,True
0,1789567665.8435116,0.0006914138793945312,True
0,1789567665.8754845,0.0006449222564697266,True
0,1789567665.906439,0.0003619194030761719,True
0,1789567665.9382484,0.0003979206085205078,True
0,1789567665.9588604,0.0015101432800292969,True
0,1789567665.9900124,0.0006639957427978516,True
0,1789567666.0233638,0.000993967056274414,True
0,1789567666.0542376,0.0005095005035400391,True
0,1789567666.0889494,0.0005991458892822266,True
0,1789567666.121583,0.0015637874603271484,True
0,1789567666.155339,0.0012199878692626953,True
0,1789567666.187082,0.0005040168762207031,True
0,1789567666.2086792,0.0,True
0,1789567666.2380497,0.0011897087097167969,True
0,1789567666.2717865,0.0015971660614013672,True
0,1789567666.2986226,0.0007414817810058594,True
0,1789567666.3207076,0.0014350414276123047,True
0,1789567666.3543983,0.0009875297546386719,True
0,1789567666.3890584,0.0010945796966552734,True
0,1789567666.4216938,0.0005090236663818359,True
0,1789567666.4544687,0.0008718967437744141,True
0,1789567666.4776478,0.0,True
0,1789567666.5033524,0.0011222362518310547,True
0,1789567666.5376637,0.0014948844909667969,True
0,1789567666.5739658,0.0014929771423339844,True
0,1789567666.6056817,0.0,True
0,1789567666.639292,0.0010120868682861328,True
0,1789567666.6725328,0.0015234947204589844,True
0,1789567666.7063353,0.0009310245513916016,True
0,1789567666.7276714,0.0,True
0,1789567666.7555008,0.0012335777282714844,True
0,1789567666.7770386,0.00042366981506347656,True
0,1789567666.8035529,0.001268625259399414,True
0,1789567666.8379228,0.0010521411895751953,True
0,1789567666.872096,0.0007696151733398438,True
0,1789567666.9036288,0.0005567073822021484,True
0,1789567666.9381354,0.001163482666015625,True
0,1789567666.9721096,0.001337289810180664,True
0,1789567667.003983,0.0006213188171386719,True
0,1789567667.0381067,0.0008344650268554688,True
0,1789567667.0706189,0.001833200454711914,True
0,1789567667.108428,0.0006737709045410156,True
0,1789567667.1372602,0.0,True
0,1789567667.1720188,0.0006783008575439453,True
0,1789567667.2040854,0.0006654262542724609,True
0,1789567667.2378795,0.0003249645233154297,True
0,1789567667.2691891,0.0016100406646728516,True
0,1789567667.2922955,0.0011076927185058594,True
0,1789567667.319557,0.0012540817260742188,True
0,1789567667.353942,0.0007050037384033203,True
0,1789567667.3876772,0.0013396739959716797,True
0,1789567667.4192557,0.0006375312805175781,True
0,1789567667.44244,0.0011250972747802734,True
0,1789567667.4717836,0.0007398128509521484,True
0,1789567667.504004,0.0005946159362792969,True
0,1789567667.5377629,0.0005528926849365234,True
0,1789567667.5707083,0.0013134479522705078,True
0,1789567667.6075578,0.0003190040588378906,True
0,1789567667.6374576,0.0006372928619384766,True
0,1789567667.6597733,0.0006926059722900391,True
0,1789567667.6903567,0.0005726814270019531,True
0,1789567667.7209115,0.0005304813385009766,True
0,1789567667.721442,0.0007765293121337891,True
0,1789567667.7550514,0.001190185546875,True
0,1789567667.7776496,0.0,True
0,1789567667.8036866,0.0005249977111816406,True
0,1789567667.82451,0.0013010501861572266,True
0,1789567667.854452,0.0011832714080810547,True
0,1789567667.8880498,0.00035881996154785156,True
0,1789567667.9204392,0.0004401206970214844,True
0,1789567667.9532027,0.0005071163177490234,True
0,1789567667.9879107,0.0014379024505615234,True
0,1789567668.0225003,0.0,True
0,1789567668.0562742,0.0009958744049072266,True
0,1789567668.0897403,0.0005071163177490234,True
0,1789567668.1210504,0.001008749008178711,True
0,1789567668.1524584,0.0013005733489990234,True
0,1789567668.1877668,0.0005118846893310547,True
0,1789567668.224061,0.0011022090911865234,True
0,1789567668.2538834,0.0013685226440429688,True
0,1789567668.276471,0.0003390312194824219,True
0,1789567668.3033204,0.0015103816986083984,True
0,1789567668.3373952,0.0005888938903808594,True
0,1789567668.358408,0.001707315444946289,True
0,1789567668.3865678,0.002888917922973633,True
0,1789567668.4094954,0.0012683868408203125,True
0,1789567668.4381237,0.000988006591796875,True
0,1789567668.473259,0.0008373260498046875,True
0,1789567668.5038345,0.0011057853698730469,True
0,1789567668.5272517,0.0006723403930664062,True
0,1789567668.5523815,0.0016818046569824219,True
0,1789567668.5876772,0.0014231204986572266,True
0,1789567668.6242175,0.0007021427154541016,True
0,1789567668.6549609,0.0006766319274902344,True
0,1789567668.688519,0.0008509159088134766,True
0,1789567668.7220812,0.001129150390625,True
0,1789567668.7546337,0.0010907649993896484,True
0,1789567668.7759902,0.0,True
0,1789567668.8041935,0.0006709098815917969,True
0,1789567668.8373897,0.0005128383636474609,True
0,1789567668.8731673,0.00047707557678222656,True
0,1789567668.9043646,0.00043463706970214844,True
0,1789567668.936439,0.00095367431640625,True
0,1789567668.9702415,0.0007443428039550781,True
0,1789567669.0040677,0.0011467933654785156,True
0,1789567669.026995,0.0,True
0,1789567669.0570722,0.0005512237548828125,True
0,1789567669.07954,0.0,True
0,1789567669.1062262,0.0010063648223876953,True
0,1789567669.1370094,0.0010902881622314453,True
0,1789567669.169326,0.0012280941009521484,True
0,1789567669.1920195,0.0013914108276367188,True
0,1789567669.222075,0.0007026195526123047,True
0,1789567669.252293,0.0015540122985839844,True
0,1789567669.2538471,0.0008747577667236328,True
0,1789567669.28704,0.0009329319000244141,True
0,1789567669.3193026,0.0012664794921875,True
0,1789567669.3525558,0.0012202262878417969,True
0,1789567669.3865175,0.0013110637664794922,True
0,1789567669.4226193,0.0016825199127197266,True
0,1789567669.4545999,0.0005881786346435547,True
0,1789567669.4877274,0.0005233287811279297,True
0,1789567669.5192883,0.00119781494140625,True
0,1789567669.5537815,0.00036597251892089844,True
0,1789567669.587381,0.0005145072937011719,True
0,1789567669.6085181,0.0,True
0,1789567669.6395342,0.0011196136474609375,True
0,1789567669.6716776,0.001300811767578125,True
0,1789567669.7074497,0.001251220703125,True
0,1789567669.7391975,0.0017409324645996094,True
0,1789567669.7722154,0.0011496543884277344,True
0,1789567669.8035798,0.0008349418640136719,True
0,1789567669.836816,0.0006666183471679688,True
0,1789567669.8721166,0.0006396770477294922,True
0,1789567669.9029558,0.001050710678100586,True
0,1789567669.9364202,0.0003509521484375,True
0,1789567669.9678888,0.0004832744598388672,True
0,1789567669.989971,0.0005383491516113281,True
0,1789567670.0134497,0.0005059242248535156,True
0,1789567670.0376523,0.0005664825439453125,True
0,1789567670.0588975,0.0,True
0,1789567670.093635,0.0005853176116943359,True
0,1789567670.1189349,0.0015118122100830078,True
0,1789567670.1523316,0.0013687610626220703,True
0,1789567670.1832023,0.00075531005859375,True
0,1789567670.2083833,0.0,True
0,1789567670.2369025,0.001277923583984375,True
0,1789567670.2381804,0.0,True
0,1789567670.2723923,0.0007185935974121094,True
0,1789567670.302219,0.0014035701751708984,True
0,1789567670.3359122,0.0011126995086669922,True
0,1789567670.3676388,0.0005805492401123047,True
0,1789567670.4022512,0.0016095638275146484,True
0,1789567670.4244115,0.0005066394805908203,True
0,1789567670.42565,0.0005621910095214844,True
0,1789567670.4549952,0.000675201416015625,True
0,1789567670.4871671,0.0020089149475097656,True
0,1789567670.5191264,0.0015993118286132812,True
0,1789567670.5530565,0.0009467601776123047,True
0,1789567670.587455,0.0005393028259277344,True
0,1789567670.6233416,0.0009124279022216797,True
0,1789567670.657543,0.0,True
0,1789567670.686464,0.00079345703125,True
0,1789567670.7092838,0.0010004043579101562,True
0,1789567670.737453,0.0013544559478759766,True
0,1789567670.769972,0.0013995170593261719,True
0,1789567670.802381,0.0013718605041503906,True
0,1789567670.8248324,0.0007750988006591797,True
0,1789567670.853317,0.0010879039764404297,True
0,1789567670.8871562,0.0011358261108398438,True
0,1789567670.9202409,0.0006146430969238281,True
0,1789567670.9518957,0.0006072521209716797,True
0,1789567670.986847,0.00128173828125,True
0,1789567670.9881287,0.0014748573303222656,True
0,1789567671.0218716,0.0008537769317626953,True
0,1789567671.0551264,0.0007567405700683594,True
0,1789567671.0881793,0.0011246204376220703,True
0,1789567671.1214283,0.0013952255249023438,True
0,1789567671.1522536,0.0006284713745117188,True
0,1789567671.1868773,0.0,True
0,1789567671.2205753,0.0010175704956054688,True
0,1789567671.2221692,0.0,True
0,1789567671.2524033,0.0011489391326904297,True
0,1789567671.2535522,0.0006046295166015625,True
0,1789567671.2746727,0.0004756450653076172,True
0,1789567671.3022997,0.0012543201446533203,True
0,1789567671.3362844,0.0008711814880371094,True
0,1789567671.3696995,0.0011343955993652344,True
0,1789567671.402005,0.0017724037170410156,True
0,1789567671.424428,0.0006821155548095703,True
0,1789567671.42511,0.0,True
0,1789567671.4539623,0.001338958740234375,True
0,1789567671.4864643,0.00035762786865234375,True
0,1789567671.5192144,0.0004851818084716797,True
0,1789567671.5522742,0.0014629364013671875,True
0,1789567671.5866473,0.0012676715850830078,True
0,1789567671.6199968,0.001081228256225586,True
0,1789567671.6412725,0.0012733936309814453,True
0,1789567671.6704586,0.0005919933319091797,True
0,1789567671.7023475,0.0010275840759277344,True
0,1789567671.7362173,0.0008096694946289062,True
0,1789567671.7574062,0.0,True
0,1789567671.786617,0.0,True
0,1789567671.8197155,0.0010221004486083984,True
0,1789567671.854698,0.0014033317565917969,True
0,1789567671.8867767,0.0,True
0,1789567671.919071,0.0005290508270263672,True
0,1789567671.9534423,0.0005130767822265625,True
0,1789567671.9891794,0.0011756420135498047,True
0,1789567672.0204794,0.002128124237060547,True
0,1789567672.0532942,0.000812530517578125,True
0,1789567672.0881927,0.001013040542602539,True
0,1789567672.1198194,0.0,True
0,1789567672.1527674,0.0012509822845458984,True
0,1789567672.1748257,0.0007030963897705078,True
0,1789567672.203122,0.0011048316955566406,True
0,1789567672.2360868,0.002860546112060547,True
0,1789567672.2389474,0.0,True
0,1789567672.2697048,0.0,True
0,1789567672.302358,0.0016694068908691406,True
0,1789567672.3244143,0.0006372928619384766,True
0,1789567672.352909,0.000423431396484375,True
0,1789567672.385857,0.0008606910705566406,True
0,1789567672.408108,0.002252817153930664,True
0,1789567672.4198081,0.001070261001586914,True
0,1789567672.4532356,0.0008814334869384766,True
0,1789567672.485991,0.0008513927459716797,True
0,1789567672.5192664,0.0008745193481445312,True
0,1789567672.5524516,0.0,True
0,1789567672.5740101,0.0012013912200927734,True
0,1789567672.6033728,0.0011782646179199219,True
0,1789567672.6369824,0.0011959075927734375,True
0,1789567672.6703281,0.0014216899871826172,True
0,1789567672.7033882,0.0007283687591552734,True
0,1789567672.7360792,0.0014297962188720703,True
0,1789567672.737509,0.0005102157592773438,True
0,1789567672.759656,0.001020193099975586,True
0,1789567672.7870188,0.0,True
0,1789567672.8197713,0.0006442070007324219,True
0,1789567672.8531537,0.0010726451873779297,True
0,1789567672.8862987,0.0,True
0,1789567672.919289,0.0,True
0,1789567672.952568,0.0016198158264160156,True
0,1789567672.9863815,0.0,True
0,1789567673.0196915,0.0,True
0,1789567673.0521672,0.0,True
0,1789567673.073247,0.0009834766387939453,True
0,1789567673.1033654,0.0006995201110839844,True
0,1789567673.1362472,0.0,True
0,1789567673.169212,0.0010197162628173828,True
0,1789567673.191212,0.0,True
0,1789567673.2199447,0.0007028579711914062,True
0,1789567673.2523012,0.0,True
0,1789567673.2594042,0.0008220672607421875,True
0,1789567673.2858262,0.0013325214385986328,True
0,1789567673.3192616,0.00046944618225097656,True
0,1789567673.353331,0.0005156993865966797,True
0,1789567673.3851774,0.00090789794921875,True
0,1789567673.407694,0.0,True
0,1789567673.4361727,0.0007982254028320312,True
0,1789567673.4701867,0.0017781257629394531,True
0,1789567673.4719648,0.0011456012725830078,True
0,1789567673.5021915,0.0015025138854980469,True
0,1789567673.503694,0.0005323886871337891,True
0,1789567673.534778,0.0012049674987792969,True
0,1789567673.5694041,0.0012967586517333984,True
0,1789567673.6022525,0.0,True
0,1789567673.6367264,0.0003275871276855469,True
0,1789567673.6701376,0.0012667179107666016,True
0,1789567673.705781,0.0009975433349609375,True
0,1789567673.7067785,0.0005812644958496094,True
0,1789567673.7364428,0.0011663436889648438,True
0,1789567673.7376091,0.0005090236663818359,True
0,1789567673.7587538,0.000453948974609375,True
0,1789567673.78617,0.0,True
0,1789567673.8190908,0.00048041343688964844,True
0,1789567673.8408124,0.0,True
0,1789567673.8700967,0.0005116462707519531,True
0,1789567673.9023015,0.0018360614776611328,True
0,1789567673.9340925,0.0,True
0,1789567673.9555638,0.0,True
0,1789567673.9882243,0.0,True
0,1789567674.0205994,0.0009534358978271484,True
0,1789567674.0510433,0.0,True
0,1789567674.0861092,0.0011751651763916016,True
0,1789567674.119788,0.0010750293731689453,True
0,1789567674.1507254,0.001619577407836914,True
0,1789567674.1736786,0.0005106925964355469,True
0,1789567674.2031968,0.0010879039764404297,True
0,1789567674.2364078,0.0008087158203125,True
0,1789567674.2372165,0.001033782958984375,True
0,1789567674.2591395,0.0009844303131103516,True
0,1789567674.2853034,0.0011544227600097656,True
0,1789567674.3190203,0.0015249252319335938,True
0,1789567674.3511336,0.0019834041595458984,True
0,1789567674.3855634,0.0007228851318359375,True
0,1789567674.408135,0.0006589889526367188,True
0,1789567674.4364352,0.0010001659393310547,True
0,1789567674.4700153,0.0010879039764404297,True
0,1789567674.5010762,0.0006356239318847656,True
0,1789567674.5362816,0.0006971359252929688,True
0,1789567674.5689945,0.0006957054138183594,True
0,1789567674.6009305,0.0005819797515869141,True
0,1789567674.6360855,0.0007495880126953125,True
0,1789567674.669028,0.0007936954498291016,True
0,1789567674.702117,0.0,True
0,1789567674.735759,0.0015971660614013672,True
0,1789567674.7527976,0.0011241436004638672,True
0,1789567674.7857475,0.0,True
0,1789567674.818134,0.001178741455078125,True
0,1789567674.8521354,0.0008251667022705078,True
0,1789567674.873333,0.0010251998901367188,True
0,1789567674.9020712,0.00049591064453125,True
0,1789567674.9354002,0.0009002685546875,True
0,1789567674.9694288,0.0,True
0,1789567675.0040095,0.0006811618804931641,True
0,1789567675.0376463,0.0013184547424316406,True
0,1789567675.070466,0.0008072853088378906,True
0,1789567675.102543,0.001279592514038086,True
0,1789567675.13492,0.0012443065643310547,True
0,1789567675.1562407,0.0005159378051757812,True
0,1789567675.1861079,0.0010197162628173828,True
0,1789567675.22235,0.0004513263702392578,True
0,1789567675.2508917,0.0012402534484863281,True
0,1789567675.285118,0.0007760524749755859,True
0,1789567675.3182242,0.0013027191162109375,True
0,1789567675.351575,0.0012447834014892578,True
0,1789567675.3846724,0.0005819797515869141,True
0,1789567675.4055448,0.0005862712860107422,True
0,1789567675.4358814,0.0007808208465576172,True
